text1,text2,tag1,tag2,split,file,split
Anf. 28 PATRIK BJÖRCK (S):,"Herr talman! Jag får instämma i Eva-Lena Janssons förvåning över
              den lätt absurda tonen i debatten. Hamilton börjar med sitt siffertricksande
              och ifrågasätter statistiken. Då måste man fundera över om statistiken
              är jämförbar, och då måste man ifrågasätta den, tycker Hamilton.
              Om den inte är bra, var kommer den ifrån? Vem har infört den och
              när? Hur ser den ut jämfört med övriga länder i Europa? Det är
              ändå det som är intressant. Som Pia Nilsson påpekade tillhör vi
              de länder i Europa som får stöd från EU för att vi har så hög
              ungdomsarbetslöshet. Det är många länder som inte får det stödet
              och som har lyckats bättre. Sedan finns de som har lyckats sämre
              och som får det, och Sverige tillhör dem som har lyckats sämre,
              enligt den här statistiken. Man har naturligtvis jämfört med andra
              länder med samma statistik. Men det är ändå intressant att reda
              ut det här. Vem har infört den, när och varför? Det skulle vara
              spännande om Carl B Hamilton kunde svara på det.",1,0,0,/content/corpus/protocols/201314/prot-201314--92.xml,train
Anf. 9 MAGNUS OSCARSSON (KD):,Fru talman! Jag yrkar bifall till reservation 7.,1,0,0,/content/corpus/protocols/201920/prot-201920--86.xml,train
Anf. 137 PATRIK NORINDER (m) replik:,"Herr talman! Jag vet inte hur Inga-Britt Johanssson har tänkt
              sig att regeringen skall komma med förslag under sommarmånaderna,
              när EG ännu inte har lagt fram sina direktiv. Det är en självklarhet
              att vi måste anpassa oss till EG-",1,0,0,/content/corpus/protocols/199192/prot-199192--116.xml,train
Herr statsrådet SKOGLUND:,"Herr talman! Jag skall inte länge diskutera herr Lundströms inlägg
              i den mån han plöjer omkring med tidningscitat. Hur skulle det
              vara, herr Lundström, att hålla sig till de meddelanden som går
              till trafikutskottet, i vilket herr Lundström själv är medlem?
              Då behöver det inte bli några gissningar om vad som sagts och
              förmodas ha sagts.",1,0,0,/content/corpus/protocols/1965/prot-1965-hÃ¶st-fk--35.xml,train
Anf. 84 Statsrådet GABRIEL WIKSTRÖM (S):,"Fru talman! Cecilia Widegren har frågat mig varför jag inte återkommit
              till riksdagen med konkreta förslag till åtgärder för att komma
              till rätta med bristerna i städning inom vården och vårdhygien.
              Cecilia Widegren har också frågat mig vilka nationella strategier
              för ökad patientsäkerhet regeringen avser att införa och när avsikten
              i så fall är att de ska träda i kraft, samt på vilket sätt jag
              gått från ord till handling sedan den tidigare interpellationsdebatten
              vad gäller patientsäkerhet, undvikbara vårdskador och brister
              i vårdstädning. Cecilia Widegren har också frågat när jag och
              regeringen avser att återkomma till riksdagen med konkreta förslag
              och förbättringar som riksdagen kan ställa sig bakom.",1,0,0,/content/corpus/protocols/201617/prot-201617--28.xml,train
Herr GILLSTRÖM (s):,Herr talman! Jag yrkar bifall till utskottets förslag.,1,0,0,/content/corpus/protocols/1960/prot-1960--fk--6.xml,train
Anf. 15 JOHAN HULTBERG (M) replik:,"Herr talman! Vad Moderaterna och Alliansen vill är att vi ska
              höja EU:s utsläppsminskningsmål. På EU-nivå har vi kommit överens
              om att EU ska minska sina utsläpp med 40 procent. Det är ett bra
              första steg. Det utsläppsminskningsmålet ska, som Jens Holm sa,
              nås genom åtgärder bara inom EU.",1,0,0,/content/corpus/protocols/201415/prot-201415--104.xml,train
Anf. 89 Statsrådet IBRAHIM BAYLAN (S):,"Herr talman! Jag är övertygad om att vi har ett gyllene tillfälle
              just nu när det gäller energisektorn. Den snabba tekniska utvecklingen
              inom solceller, vindkraft och bioenergi gör att vi skulle kunna
              utveckla detta steg för steg. Det gäller inte minst att vi ska
              försäkra oss om alltid ha tillgång till el på ett förnybart sätt.",1,0,0,/content/corpus/protocols/201415/prot-201415--91.xml,train
Anf. 44 ANDERS W JONSSON (C):,"Herr talman! Elvira är fyra år. Hon har en svår hjärnskada, hon
              är blind och hon har epilepsi. För att kunna sitta behöver hon
              en stödkorsett. Stå kan hon göra korta stunder med hjälp av ett
              ståskal. Elviras föräldrar har ansökt om att få personlig assistans,
              men Försäkringskassan har båda gångerna avslagit detta med hänvisning
              till att det är föräldrarnas ansvar att ta hand om sitt barn.",1,0,0,/content/corpus/protocols/201718/prot-201718--96.xml,train
Herr NÄSGÅRD (bf):,"Herr talman! Motionärerna har hemställt att riksdagen i skrivelse
              till Kungl. Maj:t måtte anhålla, att frågan om statsbidrag till
              verkstadsoch hantverkshus, antingen genom återupptagande av den
              vilande utredningen angående småföretagens lokalfrågor eller genom
              annan särskild utredning, måtte prövas i så god tid, att proposition
              i ärendet kan föreläggas 1956 års riksdag. Statsutskottet har
              inte kunnat tillstyrka motionen, men jag skulle såsom representant
              för utskottets första avdelning vilja göra några kommentarer till
              utskottsutlåtandet.",1,0,0,/content/corpus/protocols/1955/prot-1955-hÃ¶st-fk--28.xml,train
Anf. 63 PER ISRAELSSON (vpk):,"Herr talman! Vi har bytt meningar och kommer inte så mycket längre
              i den här debatten, men jag vill ändå säga några ord med anledning
              av det som Einar Larsson sade i sitt tredje anförande. Han sade
              att icke subventionerade livsmedel inte precis är baslivsmedel.
              — Det är en definitionsfråga.",1,0,0,/content/corpus/protocols/198081/prot-198081--45.xml,train
Anf. 220 LEIF BJÖRNLOD (mp) replik:,"Herr talman! Jag tycker att det är lite magstarkt att Kerstin
              Lundgren ställer mig till svars för vad andra har skrivit. Och
              jag kan naturligtvis inte svara på det. Men jag kan svara på det
              när det gäller vår syn på demokrati. Då ska jag ställa ett par
              frågor till dig.",1,0,0,/content/corpus/protocols/200304/prot-200304--32.xml,train
Herr WESTBERG (fp):,"Herr talman! Vi väntar säkert alla med mycket stora förväntningar
              på 1962 års ungdomsutrednings betänkande.",1,0,0,/content/corpus/protocols/1967/prot-1967--ak--20.xml,train
Anf. 30 INGVAR SVENSSON (kd):,"Herr talman! Statsrådet glömde att notera att den kd-reservation
              som vann riksdagens gillande också hade en tidsram, som några
              av talarna varit inne på tidigare.",1,0,0,/content/corpus/protocols/200304/prot-200304--113.xml,train
Anf. 72 LENNART LEVI (c):,"Herr talman! Återigen: Det är lätt att instämma. Att skriva beställningssedlar
              är lätt men tjänar inte mycket till. Min vädjan gäller både socialministern
              och Ylva Johansson som medmänniskor. En vacker dag kommer klockan
              att klämta också för er.",1,0,0,/content/corpus/protocols/200607/prot-200607--56.xml,train
Anf. 21 ANNE WIBBLE (fp):,"Herr talman! Jag gläder mig åt att fru Troedsson så här litet
              i efterhand har kommit till insikt om att de förslag som folkpartiet
              försökte väcka i riksdagen inför avtalsrörelsen var ganska kloka
              — det är bra att hon har ändrat uppfattning.",1,0,0,/content/corpus/protocols/198788/prot-198788--11.xml,train
"Chefen för finansdepartementet, herr statsrådet Wigforss:","Herr talman! Jag kan icke underlåta att yttra några ord i fråga
              om hela detta ärende. Kungl. Maj:t har ju icke lagt fram någon
              proposition om en sådan förbättring som här föreslås, och när
              nu bankoutskottet, även dess majoritet, har föreslagit en förbättring
              av pensionerna för äldre pensionärer, så innebär det en opinionsyttring,
              att man anser, att det riktiga hade varit, att Kungl. Maj:t hade
              gått längre i tillmötesgående mot önskemål från statstjänarnas
              sida.",1,0,0,/content/corpus/protocols/1944/prot-1944--ak--25.xml,train
Anf. 113 MATS EINARSSON (v) replik:,"Fru talman! Nej, det kan man säkert inte göra. Det var säkert
              alldeles för lättvindigt från min sida.",1,0,0,/content/corpus/protocols/200506/prot-200506--97.xml,train
Anf. 226 LEIF CARLSON (m) replik:,"Herr talman! Sverige har haft trovärdighet i sin vision om ett
              narkotikafritt samhälle, i varje fall fram till 1995. Även om
              de knarkliberala krafterna i Europa har sagt att det varit en
              utopi, har vi kunnat visa på att vi har haft en låg andel missbrukare.
              Det har varit en bra utgångspunkt. Men efter 1995 har någonting
              hänt. Missbruket har ökat väldigt mycket och särkilt rekryteringen
              av unga missbrukare.",1,0,0,/content/corpus/protocols/200102/prot-200102--90.xml,train
Anf. 18 KARIN NILSSON (c):,"Fru talman! Jag yrkar bifall till förslaget i betänkandet och
              avslag på samtliga reservationer.",1,0,0,/content/corpus/protocols/200910/prot-200910--46.xml,train
Herr Bäcklund:,"Herr talman! Jag vill med anledning av herr statsrådets yttrande
              påpeka, att här står till sist i utskottets utlåtande: »Under
              alla förhållanden lärer efter utskottets uppfattning pension åt
              justerare icke böra i ett särskilt fall medgivas utan föregående
              närmare utredning rörande dylika konsekvenser.» Det är enligt
              min uppfattning ett första försök att få justerare pensionerade,
              och jag tror, att riksdagen gör rätt i att vara mycket försiktig,
              när det är fråga om att taga en ny princip. Ty det är det här,
              och jag tror, att konsekvenserna skulle bliva att vi få pensionera
              en hel del andra personer, som hava eftersökta arvodesbefattningar
              i statstjänst, som naturligtvis det aldrig varit tanke på att
              lämna pension åt. Jag kan taga ett exempel: automobilinspektörerna.
              De komma med all säkerhet att vilja hava pension om detta bifalles.
              Jag tror man därför bör betänka sig innan man går in för att bevilja
              pension i detta fall.",1,0,0,/content/corpus/protocols/1929/prot-1929--ak--31.xml,train
