text1,compounded,file,split
"Fru WIKLUND (c). Herr talman! I 20 $ lagen om kriminalvård åberopas
              skäl för isolering som man inte kan blunda för. Det tycker jag
              att man måste erkänna.",1,/content/corpus/protocols/197576/prot-197576--136.xml,
"Herr statsrådet MOBERG erhöll ordet för att besvara herr Schötts
            (m) fråga till herr statsrådet och chefen för utbildningsdepartementet
            om utbildning vid lärarhögskolan i Kalmar av lärare i musik, vilken
            fråga intagits i kammarens protokoll för den 20 mars, och anförde:",0,/content/corpus/protocols/1970/prot-1970--fk--14.xml,
"Ang. dop och namngivning Herr statsrådet och chefen för justitiedepartementet
              KLING erhöll ordet för att besvara herr Paul Janssons fråga angående
              dop och namngivning, vilken fråga intagits i kammarens protokoll
              för den 1 december, och yttrade: Herr talman! Herr Paul Jansson
              har frågat mig om jag anser att nuvarande bestämmelser om krav
              på dop i vissa fall i samband med namngivning av barn är förenliga
              med religionsfriheten. Som svar får jag anföra följande. Namnlagens
              huvudregel om barns förnamn går ut på att barn skall ges förnamn
              inom sex månader efter födelsen. Har denna s. k. primära namngivning
              inte skett vid dop inom svenska kyrkan, skall namngivningen anmälas
              till kyrkobokföraren av vårdnadshavaren. Med hänsyn till det allmänna
              intresset av namnstabilitet fordras i",1,/content/corpus/protocols/1966/prot-1966-hÃ¶st-fk--37.xml,
"Herr statsrådet och chefen för socialdepartementet ASPLING erhöll
            ordet för att besvara fru Hamrin-Thorells (fp) fråga till herr
            statsrådet och chefen för justitiedepartementet angående tillämpningsföreskrifter
            till 1967 års lag om klinisk prövning av vissa medel för födelsekontroll,
            vilken fråga intagits i kammarens protokoll för den 24 oktober,
            och yttrade:",0,/content/corpus/protocols/1968/prot-1968-hÃ¶st-fk--34.xml,
"Herr SVENSSON i Ljungskile (kort gsenmäle) : Herr talman! Även
              om vissa fackföreningar äro kommuniststyrda, kan väl inte gärna
              målarfackföreningen i Halmstad vara det, eftersom den då",1,/content/corpus/protocols/1950/prot-1950--ak--15.xml,
"Herr statsrådet och chefen för industridepartementet WICKMAN,
            som tillkännagivit, att han hade för avsikt att i samband med
            behandlingen av statsutskottets utlåtande nr 168 besvara herr
            Tistads (fp) interpellation angående insynen i statliga företag,
            erhöll ordet och anförde:",0,/content/corpus/protocols/1969/prot-1969-hÃ¶st-fk--41.xml,
"Anf. 139 HANS PETERSSON i Hallstahammar (vpk): Herr talman! Jag
              får för min del deklarera att jag har precis motsatt uppfattning
              när det gäller förtroendet.",1,/content/corpus/protocols/198283/prot-198283--154.xml,
"Herr MAGNUSSON i Borås (h) erhöll på begäran ordet och yttrade:
              Möjligheterna att i en sysselsättningskris driva sysselsättningsskapande
              intern ekonomisk politik är avhängiga av de reserver av internationellt
              gångbara valutor, som kunnat byggas upp under högkonjunkturen.
              Erfarenheten visar att en allmän konjunkturavmattning snabbast
              och värst slår igenom i länder med = otillfredsställande valutaförsvar.
              Den visar också, att särskilt länder, som är i hög grad beroende
              av sin utrikeshandel, löper risken av samtida sysselsättningsoch
              valutapåfrestningar. Detta framhålles även i den nu framlagda
              statsverkspropositionen, där det påpekas att nedgången av vår
              valutareserv är ägnad att inge bekymmer. Vår rörelsefrihet begränsas
              därigenom. Försvaret av valutareserven och en rimlig jämvikt i
              bytesbalansen måste därför — understrykes det — vara fundamentala
              element i en ekonomisk politik, som syftar till full sysselsättning
              och stabilitet. Under årets fem första månader har vårt valutareservläge
              försämrats med mer än trehundra miljoner kronor. Till någon del
              låter denna försämring för-",1,/content/corpus/protocols/1958/prot-1958-b-ak--1.xml,
"Ordet lämnades härefter ånyo till herr statsrådet och chefen
            för finansdepartementet STRÄNG, som förklarat sig ämna vid detta
            sammanträde besvara fru Segerstedt Wibergs interpellation angående
            leveransen till vissa asiatiska stater av papper för tryckning
            av skolböcker, och anförde:",0,/content/corpus/protocols/1963/prot-1963-hÃ¶st-fk--37.xml,
"Herr ministern för utrikes ärendena NILSSON, som tillkännagivit,
            att han hade för avsikt att i samband med behandlingen av statsutskottets
            utlåtande nr 84 besvara herr Wikströms (fp) interpellation om
            förmedling genom kyrkorna av kommande svenska biståndsinsatser
            i Vietnam, erhöll ordet och yttrade:",0,/content/corpus/protocols/1970/prot-1970--fk--22.xml,
"Kommunikationsministern ANITHA BONDESTAM: Herr talman! Samtliga
              talare har tagit upp frågan om den framtida bemanningen av fyrplatser.
              Lars Schött nämnde de utredningar som pågår för att se över frågan
              om den framtida bemanningen av utsjöplatser. Jag räknar med att
              utredningarna och det konkreta samrådsförfarande som sjöfartsverket
              har med berörda myndigheter på ett tidigt stadium skall klargöra
              behovet av och intresset för en eventuell fortsatt bemanning av
              de fyrar som enligt planerna skall automatiseras i framtiden.
              Jag förutsätter också att ställningstagandena från myndigheternas
              sida skall föreligga i så god tid att den framförhållning som
              1",1,/content/corpus/protocols/197879/prot-197879--40.xml,
"Herr statsrådet och chefen för kommunikationsdepartementet SKOGLUND
            erhöll ordet för att besvara herr Adolfssons fråga om fast färjeförbindelse
            mellan Ystad och den polska hamnstaden Swinoujscie, vilken fråga
            intagits i kammarens protokoll för den 19 mars, och anförde:",0,/content/corpus/protocols/1965/prot-1965--fk--13.xml,
"Herr utrikesministern WICKMAN erhöll ordet för att i ett sammanhang
            besvara dels herr Palms (s) i kammarens protokoll för den 24 januari
            intagna fråga, nr 50, dels herr Sundmans (c) i kammarens protokoll
            för den 30 januari intagna fråga, nr 60, till herr statsministern,
            och anförde:",0,/content/corpus/protocols/1973/prot-1973--15.xml,
"Herr statsrådet och chefen för ecklesiastikdepartementet PERSSON,
            som förklarat sig ämna vid detta sammanträde besvara dels herr
            Ohlons interpellation om åtgärder mot lärarbristen vid de högre
            skolorna, dels ock herr Pålssons interpellation om inrättande
            av ett universitet i Norrland, fick nu ordet och anförde:",0,/content/corpus/protocols/1954/prot-1954-hÃ¶st-fk--31.xml,
"Herr LINDHOLM (kort genmäle) : Herr talman! Herr Staxäng har
              byggt hela sitt anförande på att författningen skulle vara svår
              att toika, men han",1,/content/corpus/protocols/1951/prot-1951-extrahÃ¶st-ak--34.xml,
"Anf. 14 Finansminister KJELL-OLOF FELDT: Herr talman! Margit
              Gennser har frågat justitieministern om 1. regeringen förbereder
              eller kommer att förbereda en lagstiftning som stadgar totalförbud
              mot s.k. våldsleksaker, 2. justitieministern anser att det är
              regeringens uppgift att stadga vilka varor som allmänheten får
              köpa och icke köpa. Arbetet inom regeringen är så fördelat att
              det är jag som skall svara på frågan. Försäljning av krigsleksaker
              har tidigare behandlats i riksdagen. År 1978",1,/content/corpus/protocols/198485/prot-198485--11.xml,
"Chefen för försvarsdepartementet herr statsrådet Rosén: Herr
              talman! Statsutskottet har i det nu föredragna utlåtandet icke
              bestritt behovet av åt-",1,/content/corpus/protocols/1928/prot-1928--ak--28.xml,
"Herr statsrådet och chefen för kommunikationsdepartementet LUNDKVIST,
            som tillkännagivit, att han hade för avsikt att vid detta sammanträde
            besvara jämväl herr Gösta Jaccebssons (h) interpellation angående
            den västtyska trafikplanens inverkan på svenska lastbilstransportier
            m. m., fick åter ordet och anförde:",0,/content/corpus/protocols/1967/prot-1967-hÃ¶st-fk--53.xml,
"Herr Falla, som på nytt erhöll ordet för kort genmäle, yttrade:
              På tal om valfiske fanns det för en del år sedan här i kammaren
              en man, en norrlänning som också kom in på valfiske och även sitt
              eget valfiske, när han skulle försvara en sådan motion som denna
              — visserligen litet mer förnuftig än den här, men i alla fall
              en liknande. Han tog då ett litet exempel. Det var, sade han,
              en man som kastade ut sin metrev. Först slängde han ut den i det
              högra hjulspåret, men där fick han ingenting. Då slängde ha ut
              den i det vänstra hjulspåret, i det han resonerade som så: »Nappade
              det inte där, så kanske det nappar här.»",1,/content/corpus/protocols/1946/prot-1946--ak--31.xml,
"Anf. 45 Utbildningsministern JAN-ERIK WIKSTRÖM: Herr talman!
              Det är svårt det här med det formella och det reella. Det har
              märkts i Georg Anderssons inlägg här i dag, och den interpellation
              som",1,/content/corpus/protocols/198182/prot-198182--43.xml,
"Chefen för socialdepartementet, herr statsrådet ERICSSON, erhöll
            på begäran ordet för att besvara fru Lindskogs interpellation
            angående en förbättrad ställning för partiellt arbetsföra kvinnor,
            m. m.",0,/content/corpus/protocols/1956/prot-1956--ak--10.xml,
"Justitieministern SVEN ROMANUS: Herr talman! För de 20 tjänster
              som inrättades innevarande budgetår för denna verksamhet var verksamheten
              i full gång senast den 1 april i år. Att det",1,/content/corpus/protocols/197778/prot-197778--119.xml,
"Om ersättning Herr Lindley: Jag måste på det bestämdaste protestera
              emot åt källaratt man i denna debatt indrager hjälpsamheten mot
              statens gamla tromästaren O. ""... - o s as o Jönsson för tjänare
              o. s. v. Spörsmålet har icke med detta att göra. I denna fråga
              viss förlust. har man bara att taga hänsyn till huruvida källarmästaren
              Jönsson har CForts.) — lidit en angiven förlust på den ifrågavarande
              restaurangrörelsen och huruvida vi böra anse oss moraliskt förpliktade
              att betäcka den förlusten eller icke. Jag vidhåller, att det finns
              en sådan moralisk förpliktelse från vår sida, och därför, herr
              talman, yrkar jag fortfarande bifall till motionerna.",1,/content/corpus/protocols/1922/prot-1922--fk--12.xml,
"Budgetministern INGEMAR MUNDEBO: Herr talman! Denna fråga har
              en lång historia — en alldeles för lång. Vi är 17",1,/content/corpus/protocols/197980/prot-197980--54.xml,
"Fröken Hesselgren, som jämväl på begäran erhöll ordet för kort
              genmäle, anförde: Herr talman! Jag vill bara säga, att jag tror,
              att staten är så ange-",1,/content/corpus/protocols/1943/prot-1943--ak--24.xml,
"Herr statsrådet HERMANSSON erhöll ordet för att besvara herr
            Isacsons fråga till herr statsrådet och chefen för jordbruksdepartementet
            om provisoriska åtgärder mot nedskräpning med skrotade bilar,
            vilken fråga intagits i kammarens protokoll för den 29 april,
            och yttrade:",0,/content/corpus/protocols/1964/prot-1964--fk--22.xml,
"Herr statsrådet och chefen för inrikesdepartementet MOSSBERG,
              som tillkännagivit, att han hade för avsikt att",0,/content/corpus/protocols/1949/prot-1949--fk--13.xml,
"Utbildningsministern JAN-ERIK WIKSTRÖM: Om tillhandahål- Herr
              talman! Jag vill tillägga att regeringen i budgetpropositionen
              för — lande på PK-baninnevarande budgetår föreslog en totalram
              av 650 000 studietimmar för — kens kontor och studiecirklar i
              svenska med samhällsorientering för invandrare. Av dessa — postanstalterna
              av skulle 350 000 studietimmar användas för icke lagbunden undervisning.
              blanketter m. m. Det har nu, som herr Söderqvist påpekade, visat
              sig att denna tilldelning för studiemedel har varit otillräcklig,
              varför regeringen i dag har fattat beslut om att ytterligare 200
              000 studietimmar skall få användas för icke lagbunden undervisning.
              Dagens regeringsbeslut innebär en ytterligare satsning på ca 20
              milj. kr. Totalt har således regeringen för innevarande budgetår
              tilldelat studieförbunden 850 000 studietimmar för deras invandrarundervisning.",1,/content/corpus/protocols/197778/prot-197778--24.xml,
"Anf. 21 Arbetsmarknadsminister ANNA-GRETA LEIJON: Herr talman!
              Låt mig — för att vi skall få litet grand proportion på de olika
              uppgifter som framförs — säga att en nedläggning av tandläkarhögskolan,
              om den blir av, skulle röra uppskattningsvis 500 personer. Det
              är fråga om en 19",1,/content/corpus/protocols/198384/prot-198384--118.xml,
"ROLF HAGEL (-): Herr talman! Jag skulle kunna instämma med Karin
              Ahrland och säga att det inte är stor idé att ställa frågor vid
              denna tid på dygnet, när de flesta har lämnat kammaren, men jag
              kommer att något uppehålla mig vid den debatt som förts tidigare
              i dag. Sträng och också Fälldin uttalade att det är något av en
              skuggboxning som har förekommit mellan Fälldin och oppositionen.
              Men i ett skede av debatten blev det inte skuggboxning utan faktiskt
              en mycket konkret diskussion om vad det egentligen gäller. Det
              var när Sven-Olov Träff, 187",1,/content/corpus/protocols/197778/prot-197778--42.xml,
"Anf. 51 Finansminister KJELL-OLOF FELDT: Herr talman! Även om
              det låter otroligt, förekommer det faktiskt att regeringen förutsätter
              att ledamöterna av den tillsatta utredningen kan tänka",1,/content/corpus/protocols/198889/prot-198889--21.xml,
"Anf. 26 GUNNAR BIÖRCK i Värmdö (m): Herr talman! Jag brukar med
              intresse lyssna till jordbruksutskottets debatter. De flesta som
              yttrar sig där vet vad de talar om, av egen erfarenhet. Hur är
              det då med dagens debatt? I riksdagen finns det fyra professorer,
              tre 57",1,/content/corpus/protocols/198384/prot-198384--166.xml,
"Herr KRISTENSSON i Osby (kort genmäle) : Herr talman! Herr Jonsson
              säger att man i en utredning om kvarlåtenskapsskattens avskaffande
              bör undersöka hur det ligger till, men minuterna innan har herr
              Jonsson i Skedsbygd själv haft ett bestämt omdöme om denna skatt.
              Jag delar därvidlag herr Jonssons omdöme, som innebär att denna
              skatt är besvärande; tillgångarna är ofta bundna, vilket gör att
              det kan vara svårt att betala skatten. Den syn, som herr Jonsson
              i Skedsbygd hade på dessa problem år 1947, tror jag fortfarande
              är den rätta.",1,/content/corpus/protocols/1952/prot-1952--ak--19.xml,
"Anf. 49 Arbetsmarknadsminister ANNA-GRETA LEIJON: Herr talman!
              Det finns förvisso problem, och det kommer säkert att finnas nya
              problem som vi inte har fantasi nog att förutse i dag. Men om
              vi skall ägna",1,/content/corpus/protocols/198384/prot-198384--89.xml,
"Ordet lämnades ånyo till herr statsrådet och chefen för inrikesdepartementet
            JOHANSSON, som meddelat, att han",0,/content/corpus/protocols/1963/prot-1963--fk--22.xml,
"Herr jordbruksministern LUNDKVIST erhöll ordet för att besvara
              fru Hambraeus (c) den 23 mars anmälda interpellation, 1975/76:159,
              och anförde: Herr talman! Fru Hambraeus har frågat mig om jag
              anser att länsstyrelserna och hälsovårdsnämnderna har tillräckliga
              resurser för att kunna kontrollera att koncessionsnämndens villkor
              i samband med miljöhotande verksamhet efterlevs. Hon har vidare
              frågat om jag är villig att öka stödet till kommuner och industri
              för utredning om den ur resurshushållningssyn- 177",1,/content/corpus/protocols/197576/prot-197576--122.xml,
"Chefen för ecklesiastikdepartementet, herr statsrådet Andrén,
            som anförde: Herr talman! Ledamoten av denna kammare herr Johansson
            i Mysinge har i en",1,/content/corpus/protocols/1945/prot-1945--ak--33.xml,
"Utrikesministern OLA ULLSTE Herr talman! Med hänvisning till
            riksdagsordningen 6 kap. 1$ vill jag",1,/content/corpus/protocols/197980/prot-197980--146.xml,
"Herr statsrådet och chefen för kommunikationsdepartementet NORLING
            erhöll ordet för att besvara herr Ernulfs (fp) fråga angående
            nedläggning av järnvägen Borås—Varberg och Borås— Alvesta, vilken
            fråga intagits i kammarens protokoll för den 11 mars, och anförde:",0,/content/corpus/protocols/1970/prot-1970--fk--12.xml,
Herr talman! Jag yrkar avslag på utskottets förslag. Herr Holmgren:,0,/content/corpus/protocols/1933/prot-1933--ak--22.xml,
Herr talman! Jag yrkar avslag på utskottets förslag. Herr Holmgren:,0,/content/corpus/protocols/1933/prot-1933--ak--22.xml,
"Ordet lämnades härefter på begäran till herr Ljunggren, som yttrade:
              Den svenska pressen har under kristiden i likhet me andra företag
              haft att kämpa med betydande svårigheter.",1,/content/corpus/protocols/1920/prot-1920--fk--33.xml,
"Överläggningen var härmed avslutad. 9 $& ANDRE VICE TALMANNEN:
              Med hänsyn till att finansminister Kjell-Olof Feldt alltjämt är
              upptagen av",1,/content/corpus/protocols/198384/prot-198384--156.xml,
"Utrikesminister STEN ANDERSSON: Fru talman! Utan att hetsa upp
              er för mycket vill jag säga att det är utmärkt att ni pressar
              på och håller frågan levande på det här sättet. Det är så",1,/content/corpus/protocols/198990/prot-198990--39.xml,
"Anf. 20 Ekonomioch budgetministern ROLF WIRTÉ Herr talman! Jag
              har fått den här uppgiften, och jag utgår ifrån att det är en",1,/content/corpus/protocols/198182/prot-198182--9.xml,
"Herr statsrådet NILSSON erhöll ordet för att i ett sammanhang
            besvara dels herr Bengtssons i Göteborg (c) och fru Rydings (vpk)
            i kammarens protokoll för den 16 januari intagna frågor, nr 24
            till herr jordbruksministern, respektive 32 till herr socialministern,
            dels herrar Hugossons (s) och Åbergs (fp) i kammarens protokoll
            för den 18 januari intagna frågor, nr 34 respektive 36, båda frågorna
            framställda till herr jordbruksministern, och anförde:",0,/content/corpus/protocols/1973/prot-1973--9.xml,
