text,tag,hash,file
"Herr talman! Under dessa fem rubriker döljer sig naturligtvis
              mer specifika frågor. Jag tänker närmast på jobb, tillväxt och
              konkurrenskraft.",0,da0aa549,/content/corpus/protocols/200708/prot-200708--57.xml
"7 § Vissa punktskattefrågor m.m. med anledning av budgetpropositionen
            för 2008",0,ac18e61c,/content/corpus/protocols/200708/prot-200708--44.xml
"Fru talman! Jag har till sist några frågor till oppositionen
              som jag skulle vilja ha svar på.",0,7bc4c6fc,/content/corpus/protocols/200708/prot-200708--32.xml
Interpellation 2007/08:174,0,fd593fa2,/content/corpus/protocols/200708/prot-200708--28.xml
Thomas Bodström,0,516896eb,/content/corpus/protocols/200708/prot-200708--27.xml
"Fru talman! Det känns som att det blir många upprepningar här
              i dag, dels från vår sida, dels från ministerns sida, som egentligen
              inte säger så mycket.",0,68bbdf83,/content/corpus/protocols/200708/prot-200708--17.xml  
"Tänk efter vad han säger. Han säger: Vi gör som vi alltid har
              gjort. Vi stoppar in ungdomarna i olika Amsåtgärder, så löser
              vi arbetslösheten på det sättet.",0,fc7c50b5,/content/corpus/protocols/200708/prot-200708--125.xml
Jan Ericson,0,e9d9764d,/content/corpus/protocols/200708/prot-200708--120.xml   pot
"Jag ska bara ta upp en sak. Statsrådet uppehöll sig vid att Socialdemokraterna
              hade antagit en långtidsplan för investeringar som det saknades
              pengar i. Det är riktigt. I slutändan saknas det pengar. Då frågar
              jag så här: När nu statsrådet ska presentera en ny plan i vår,
              kommer statsrådet att garantera att det under den planperioden
              alltid kommer att finnas pengar till alla de satsningar som man
              kommer att sätta upp i den planen?",0,8244d2e7,/content/corpus/protocols/200708/prot-200708--12.xml
"Jag är väldigt glad att vi har lämnat enigheten om den åsikten
              bakom oss. Jag menar att det behövs både förskollärare och barnskötare
              i förskolan. Precis som Christina Axelsson här säger har de här
              personalgrupperna olika kompetenser. De har samma kompetenser
              också, men de har naturligtvis olika kompetenser, och båda dessa
              kompetenser behövs i förskolan. Jag tycker att det är bra. Jag
              har uppfattat att det i dag inte finns så många som förfäktar
              att vi inte ska ha barnskötare, utan det är en rätt gemensam uppfattning
              att båda dessa personalgrupper behövs. De har delvis olika roller
              att fylla.",0,,/content/corpus/protocols/200708/prot-200708--110.xml
"Inledningsvis vill jag understryka att jag delar uppfattningen
              att flyget kan ha en betydelsefull regionalpolitisk uppgift. Flyget
              spelar en viktig roll för många regioners förutsättningar för
              konkurrenskraft, sysselsättning och utveckling. I detta sammanhang
              har flyget naturligtvis också betydelse för besöksnäringens utveckling
              runt om i landet.",0,f32cc614,/content/corpus/protocols/200607/prot-200607--87.xml
"Herr talman! Interpellanten har ställt en viktig fråga här. Jag
              tycker ändå att det blir en förskjutning bort från det som borde
              vara debattens kärna. Hur skapar vi förutsättningar för människor
              att få ihop sin vardag? Hur skapar vi förutsättningar för kvinnor
              att delta i arbetslivet? Hur skapar vi förutsättningar för en
              högre sysselsättning?",0,af028507,/content/corpus/protocols/200607/prot-200607--87.xml
"Man kan naturligtvis säga att detta är en oortodox variant. Så
              här har vi inte gjort förut i Sverige! Varför ska det vara nödvändigt?
              Vi har prövat andra vägar, och de har inte fungerat. Låt oss nu
              pröva om ett hushållsavdrag en skattereduktion för hushållstjänster
              kan underlätta för jämställdheten!",0,af028507,/content/corpus/protocols/200607/prot-200607--87.xml
"Du säger att ni står på de äldres sida. Nej, där har ni inte
              stått. Många äldre lider av ensamhet och isolering. Många som
              skulle vilja komma in i ett boende tillsammans med andra har förvägrats
              den möjligheten.",0,d3922fa8,/content/corpus/protocols/200607/prot-200607--8.xml  
"Därför konkretiserar jag nu min fråga: Har vi en ny policy i
              socialutskottet?",0,045ac0f8,/content/corpus/protocols/200607/prot-200607--79.xml
"Jag besökte regeringens klimatseminarium förra veckan, en heldag
              i Vinterträdgården på Grand Hôtel för att visa att fler i regeringen
              nu har förstått, eller i alla fall börjar förstå, allvaret i klimathoten.
              Rubriken som visades på en power point mellan varje föreläsare
              var Nuläget och framtida åtgärder . Nuläget stod namnkunniga professorer
              för tillsammans med bland annat EU-kommissionen och framstående
              företagare. Men de framtida åtgärderna, som jag antog att regeringen
              skulle komma med, lyste med sin frånvaro, precis som i det betänkande
              som vi nu ska debattera, MJU5, med en ständig hänvisning till
              en klimatproposition 2008.",0,609b6843,/content/corpus/protocols/200607/prot-200607--74.xml
"För personal som inte ingår i säkerhetsbesättningen eller säkerhetsorganisationen
              borde det inte vara någon skillnad i krav på friskintyg mot vad
              som gäller för motsvarande personal i land. Det är inte så stor
              skillnad mellan att servera en kopp kaffe ombord på en färja eller
              i land.",0,1df280cc,/content/corpus/protocols/200607/prot-200607--69.xml
Lars-Ivar Ericson,0,33f82daa,/content/corpus/protocols/200607/prot-200607--59.xml
"Utgiftsområde 14 omfattar politikområdena arbetsliv och jämställdhet.
              Ramen för detta område uppgår till 1,4 miljarder kronor.",0,4d3d69fe,/content/corpus/protocols/200607/prot-200607--44.xml
"Nu införs en politik som gör det mer lönsamt att arbeta. Jag
              tycker att det är rimligt. Tycker Ulla Andersson att det är fel
              att det lönar sig att arbeta? Tycker Ulla Andersson att det är
              fel att den som jobbar lite extra också ska få ut lite extra av
              detta? Vad är det för fel med att den kvinna som känner att hon
              kan gå från deltidsjobb till fulltidsjobb också får behålla lite
              extra i sin plånbok?",0,9ae1866a,/content/corpus/protocols/200607/prot-200607--34.xml
"Fru talman! Den statistik jag efterfrågade och undrade om den
              var dåligt underbyggd även i andra frågor gällde just ministerns
              påstående att det bara är ett fåtal av dem som får ekonomiskt
              bistånd som är medlemmar i en arbetslöshetskassa. Någon sådan
              statistik finns inte.",0,15cf3f8a,/content/corpus/protocols/200607/prot-200607--30.xml
"Herr talman! Hyresrättens ställning är hotad. Borgarna ska sälja
              ut allmän egendom till vrakpriser och låta samhället bara driva
              förlustaffärerna. En blå skatteväxling sker där, fattiga områden
              dräneras på pengar och rika områden får kraftigt sänkt fastighetsskatt.",0,a12d305b,/content/corpus/protocols/200607/prot-200607--29.xml
Ulrica Messing,0,1eb5080f,/content/corpus/protocols/200607/prot-200607--28.xml  
"Fru talman! Jag vill börja med att tacka ministern för svaret.
              Jag får väl också tacka å Monica Greens vägnar för möjligheten
              att ha dessa aktuella interpellationsdebatter när det som vi har
              hört här är mycket på gång med flera utredningar och så vidare.",0,24e1c7e7,/content/corpus/protocols/200607/prot-200607--135.xml
"Jag anser att det förslag som finns här är mycket bra och stöder
              det. Jag yrkar bifall till skatteutskottets förslag till beslut.",0,618ca5c7,/content/corpus/protocols/200607/prot-200607--116.xml
"På EU-nivå går det trögt med djurskyddsfrågorna. En handlingsplan
              som har varit försenad två år har presenterats. Kommissionens
              mål med handlingsplanen är att tydligt definiera gemenskapens
              politiska inriktning när det gäller djurskydd och, som man skriver,
              att ha fortsatt höga krav på djurhållningen inom EU samt att förbättra
              samordningen av befintliga resurser.",0,c083f66a,/content/corpus/protocols/200506/prot-200506--93.xml
"Regeringens infrastrukturpolitik i dag räcker ofta bara till
              så kallade vajervägar, två-plus-ett-väg eller också numera ett-plus-ett-väg.
              I måndags hade jag möjlighet att åka med en av Skaraborgs största
              arbetsgivare på en så kallad bred transport mot hamnarna på västkusten.
              Det är ett av de internationellt exporterande företag som vi har
              kvar i Skaraborg, men som nu hotar att lämna oss och ungefär 500
              jobbtillfällen på landsbygden.",0,90fe6c8c,/content/corpus/protocols/200506/prot-200506--93.xml
"Trots att vi har två olika lagar som berör äktenskap respektive
              partnerskap vill regeringen nu att den som av länsstyrelsen har
              blivit förordnad att antingen förrätta vigsel eller registrera
              partnerskap ska vara tvungen att anta båda dessa uppdrag. Att
              göra förrättare av vigsel och partnerskap till ett gemensamt uppdrag
              är olyckligt, tycker vi.",0,82ce6210,/content/corpus/protocols/200506/prot-200506--88.xml
Anf. 94 Socialminister BERIT ANDNOR (s):,1,929d0ed6,/content/corpus/protocols/200506/prot-200506--74.xml
